Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
14949,3,0,3,0,1,these bitches love wyandanch niggas i tell you i always see you all o t bitches out here wit them but keep frontin for t
14950,3,1,2,0,1,do not tell a girl you will never eat pussy cus you just lost that means all you do is have sex and you boring
14951,3,2,0,1,0,
14952,3,0,3,0,1,i be like wassup bitch o _ huh nothing that is what i thought hoe o
14953,3,0,3,0,1,hell yea ill rep your shirt to fam lol betterwithpets teamdonny in this hoe
14954,3,0,3,0,1,if you fucked in car before you got to know you a hoe
14955,4,1,3,0,1,i know it was that dana whore if i get rid of them right now will you donate one to me that bitch
14956,3,0,3,0,1,bitches is stupid they get cheated on by they man and want to go fight the girl no bitch leave that nigga and move on
14957,3,0,3,0,1,ooh yea getting all hoes
14958,3,0,3,0,1,you lil stupid lil bitch she are not fuckin with you bug sean voice
14959,3,0,3,0,1,call a girl a bitch and she will get offended but if you put bad in front she will swear she is a queen
14960,3,0,3,0,1,dumb bitch lol
14961,3,0,3,0,1,element number 35 is bromine and it comes before number 67 ho holmium therefore its bros before hoes
14962,3,0,3,0,1,flirting with bitches on a twitter like
14963,9,0,8,1,1,freeze bitch i am going to steal your heart
14964,3,0,3,0,1,how to get unlimited pussy in high school
14965,3,0,3,0,1,if these 3 drop a song together bitches will never run out of quotes
14966,6,0,6,0,1,if you are not a little bitch
14967,3,0,3,0,1,it is bros before hoes not bros before your girlfriend if you find a good girl she needs to be put above everything t
14968,3,0,3,0,1,kissing a girl you you actually really like feels better than fucking a sloppy hoe
14969,6,0,6,0,1,life is a bitch and harsh enough guys need a girl that will make them feel better and help relieve some of the stress
14970,3,0,3,0,1,list of bitches who want my dick
14971,3,1,2,0,1,marilyn monroe was the biggest hoe of all time bitches worship her like she got a nobel prize and all she did was fuc
14972,3,0,3,0,1,no bitch ass chick flick will ever be as sad as this movie
14973,3,0,3,0,1,sex on 1st date do not mean you a hoe waiting 120 days will not make you a wife cute pics do not mean you happy having a tit
14974,3,0,3,0,1,texting bitches at 11 12 to make their dreams come true
14975,3,0,2,1,1,we all know a hoe like this
14976,6,1,5,0,1,when bitches talk about their boyfriend 24 7
14977,3,0,3,0,1,when the fakest bitch you know tweets about being real
14978,3,0,3,0,1,when you marry a hoe and only realize it 20 years later
14979,6,0,6,0,1,when you realize bae is a hoe
14980,6,0,6,0,1,
14981,3,0,3,0,1,he said like you got the money to do that do not forget i am not yo ex bitch i are not broke
14982,3,0,3,0,1,i love my bffl she do not even smoke but for my birthday bitch gone b turntttt fa me
14983,3,0,3,0,1,some bitches turned on me with bitched that once turned on them
14984,3,1,2,0,1,want to know if a bitch hygiene up to par wipe behind that bitch ear and put it to her nose if she flinch you got ya
14985,3,0,3,0,1,if all you gunna do is bitch then take ya ass home
14986,3,0,3,0,1,pink nipples are cute but some be looking nasty than a bitch
14987,3,0,3,0,1,lightup sketchers definition kick your feet together and watch the bitches flock sentence blinding bitches when yo
14988,3,0,3,0,1,candy corn peeps are hoe candy candy corn trash super trash
14989,3,0,3,0,1,top 5 cartoon bitches id fuck 1 shego 2 dexters mom 3 lola bunny 4 jessica rabbit 5 timmy turner s mom
14990,3,1,2,0,1,beyonc seems like a bitch
14991,3,0,3,0,1,chad you got all the hoes why are you texting me instead of your hoes
14992,3,0,3,0,1,after a hoe gave you head and say it is my turn
14993,3,0,3,0,1,lol they turn down to early bunch a pussies
14994,3,0,3,0,1,suicide girl hopeful how about getting a job hopeful or going to school hopeful you silly bitches
14995,3,0,3,0,1,its a bunch of penis on my timeline literally you want me 2 dm you my pussy lol
14996,3,0,1,2,2,early bird catches the worm people
14997,3,0,3,0,1,you probably ate you are dad he hates you ok dad these bitches is really my sons though lmaoooooo
14998,3,0,0,3,2,make my way right to the trash can with these new season new shoes makeyourownway wayofwade http
14999,3,0,3,0,1,bitches be in internet relationships though like yous a lonely hoe
15000,3,0,3,0,1,these bitches lonely females in michigan are like those seagulls from finding nemo when it comes to d
15001,3,0,3,0,1,gator needs his gat punk ass bitch
15002,3,0,1,2,2,my wife s doing some sort of boot scootin while singing a little less talk and a lot more action where was this ho
15003,3,0,3,0,1,
15004,3,0,3,0,1,niggas be mentally dating females they never met before you on instagram double tap n that ho too much mane
15005,3,0,3,0,1,frfr come party wimmie i am leavin this shithole til summfest i am leavin dis hoe before that
15006,6,0,6,0,1,when a bitch got you fucked up but you devoted your life to the lord so you got to stand there like you are not mad
15007,6,0,6,0,1,dudes taking selfies are not cute ya pussies
15008,3,0,3,0,1,my bitch want to post a thirst trap i am about to just not pay the water bill that month we all gon be thirsty
15009,3,0,3,0,1,
15010,3,0,3,0,1,trippin over a rock trippin over a bitch
15011,3,0,3,0,1,bitches love coming out in public naked do not do this
15012,3,0,3,0,1,i hate when bitches be like deeper deeper bitch what you thought i had some spare dick in my back pocket i was saving
15013,3,0,3,0,1,chocolate pussy 4 favorite candy
15014,3,0,3,0,1,well damn make her a single mother what if you finally get the pussy it is garbage
15015,3,0,3,0,1,you all hoes do not cook on sundays no more huh
15016,3,0,3,0,1,i rather see wifey happy then see a hoe naked common sense niggas treat hoes better then the one that loves them and been the
15017,3,1,2,0,1,these niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa them or wit most of you niggas bitches
15018,3,0,3,0,1,if this bitch do not just go through the freaking packet
15019,3,2,1,0,0,it means you are a faggot lol
15020,3,0,3,0,1,chris brown a bitch because everyone talks about his relationship why come at two females charlemagne be saying the sam
15021,3,0,3,0,1,i need some hoes man real shit
15022,3,1,2,0,1,every super hero a bitch except iron man peter parker the biggest hoe loser ass nigga no bitches no cribs no whips
15023,9,1,8,0,1,davidpullsbitches tweetsomethingyougetalot go talk to all your other hoes
15024,3,1,2,0,1,
15026,3,2,1,0,0,dat bitch katy perry can suck skin off of my dick
15027,3,0,3,0,1,fixing to fly me a thot out here get back on my make bitches fly like peter pan shit
15028,3,0,3,0,1,if my bitch fuckin she jus a thot i mean i am tryna take shit to a next level here
15029,3,0,3,0,1,shannon said you hoes cannot be wit the glo
15030,6,0,6,0,1,that pussy are not yours broski it is jus your turn
15031,6,0,6,0,1,you niggaz get so emotionaaaal you remind me of my bitch
15032,3,0,3,0,1,badcombinations an ugly bitch who is loud af
15033,3,0,3,0,1,well all i can say is that i fucked hoes and made money
15034,3,0,0,3,2,part of my cousin danny s yankee swap pretty hilarious very clever and very danny
15035,3,0,3,0,1,i cannot be in my twenties stressing over a bitch who playin games i am straight lol
15036,3,0,0,3,2,a nice round up of voices in china africa relations china africa trade the oriental allure
15038,3,2,1,0,0,well he is at genos so he is the ultimate faggot got to show this queer how to eat
15039,3,0,0,3,2,as a kid i listened to nas he showed me a new perspective coming from the ghetto like me same with pimp c
15040,3,0,2,1,1,i love when celeb nudes leak and all the girls with trash bodies try and critique them
15041,3,1,2,0,1,fuck up you swole fag
15042,3,0,3,0,1,if i can take your bitch was she ever really yours
15043,3,1,2,0,1,its halloween everyday for dykes
15044,3,0,3,0,1,you got to fuck ugly bitches from 3 towns over that you will never see again so you can work the kinks out of your sex ga
15045,3,0,0,3,2,udonis talking some big trash to lance lebron holds him back
15046,3,0,3,0,1,if my man are not appreciating me this pussy definitely is going to end up in another nigga mouth you can quote me
15047,3,1,0,2,2,to call martin baker an uncle tom and uppity because he is not siding with the majority pure ignorance
15048,3,0,0,3,2,great weather to hit up the slopes this weekend open saturday cowx skiseason ht
15049,3,0,3,0,1,lmaoo that bitch called on thor for some strength wait
15050,3,0,3,0,1,i think this steubenville rape trial is some bullshit that rollen bitch wanted the dick lls and got mad when she w
15051,3,0,3,0,1,when i say faggot it just means someone who is fucking weak
15052,3,0,3,0,1,lmaooo hoes so childish
15053,3,2,1,0,0,sometimes i want to upper cut this bitch but i do not know if she is special ed or not
15054,3,0,3,0,1,if you are fucking your sons barber and you still got to pay for the cut ya pussy is wack
15055,3,0,3,0,1,cannot no bitch make me mad over a nigga i already had
15056,3,0,3,0,1,  damn it rt once or twice is cool but damn bitch
15057,6,0,5,1,1,a boyfriend and girlfriend suppose to laugh at these hoes together a guy should never have these hoes laughing at his
15058,3,0,3,0,1,eat her pussy when she mad sad stressed mad at you or whatever shit just lay her down and eat her pussy up
15059,3,0,2,1,1,those 2014 nba all star jerseys look retarded they look like the combo of a nfl jersey a fubu jersey
15060,3,0,3,0,1,  if i text you up that means is it safe for me to come and eat the pussy until i reach cream filling
15061,3,2,1,0,0,lmaoo that is a legal tackle faggot seriously
15062,3,0,3,0,1,shut up bitch
15063,3,0,0,3,2,in anglo saxon calendars 7 november is considered the first day of winter winter s day http
15064,3,0,3,0,1,
15065,3,0,3,0,1,i bet this hoe pussy juices look like spoiled chocolate milk
15066,3,0,3,0,1,20 bitches in the lobby its plenty bitches in the lobby
15067,3,1,2,0,1,perfect vision me my niggs mas hoes mas clicquot mas dom p mas moet my type of party blasting out a cali condo
15068,3,0,0,3,2,bunch of rappers boutta flood the internets w trash remixes
15069,3,0,3,0,1,drop that pussy bitchhhhhhh
15070,3,0,3,0,1,i love when pussy smell like refurbished iphone 3
15071,3,0,3,0,1,nigg complaining about a journal and bitches half naked
15072,3,0,3,0,1,we were at the party last night and p goes bro this nigg got on chucks just chillin and dancing w all the bitches
15073,3,1,2,0,1,what does the fox say bitch
15074,3,1,2,0,1,oi ya big boring cunt kubrats a comin
15075,3,0,3,0,1,is that fire works or pussy poppin nigga wtf sounds like something you would say
15076,3,1,2,0,1,you is a bitch ass nigguh
15077,3,0,3,0,1,i hate bees man they be like buzz buzz bitch and i am like nah man i are not done shit to you
15078,3,0,3,0,1,females are more thirsty for attention than males are for pussy
15079,3,0,3,0,1,in2014 ladies please start being grown women all these bad bitches got to grow up
15080,3,2,1,0,0,horrible rapper 1 tyga most trash rapper ever she want a yellow nigga corn on the cob i smacked my mom when i heard him
15083,3,0,3,0,1,roses are red camo is green trick or treat bitches happy halloween merica
15084,3,1,2,0,1,some of you fellas should dress up as real men for halloween because you have been actin like bitches all year long merica
15085,3,0,0,3,2,ran outside mullet flowin nips shown shotgunned a cold one and yelled saturday welcome back you sexy beast mer
15086,3,0,3,0,1,fat hoes always want to beef with somebody you all do not need to be around no type of beef
15087,3,0,1,2,2,
15088,3,0,3,0,1,you officially brought flopping to football congrats on being a pussy
15089,6,0,6,0,1,
15090,3,0,3,0,1,this bitch are not got a bit of sense lmaoo
15091,3,0,1,2,2,my roommate is having sex and i am eating oreos it is going to be a great year kutztown university
15092,3,0,3,0,1,
15093,3,0,3,0,1,if you do not make her go to sleep after you all fucked then your pipe game trash
15094,3,0,3,0,1,time for the comeback pussies kisstherings
15095,3,0,3,0,1,you got to know the difference between a good girl and good pussy
15096,3,1,2,0,1,
15097,3,0,3,0,1,liquor before beer you are in the clear beer before liquor you will be fine do not be a bitch
15098,3,0,3,0,1,niggas really be proud of having hoes but how many of you all going to bring them dirty bitches home to your
15099,3,1,2,0,1,fingering n eating the pussy at the same time is good
15100,3,0,3,0,1,  if you remember when steve from blue clues left us with that other bitch ass nigga joe
15101,3,1,2,0,1,all the niggas in the world why tf do bitches mess with their friends nigga
15102,3,0,3,0,1,new avi me my two yellow bitches
15103,3,0,3,0,1,bitch where tf you think you going
15104,3,0,2,1,1,yeaaaaahhhh like relationship wise so i was like oh no not my reedzy thuggin bitch suppose to thug it out
